715613320405975040|NEGATIF
715614443007250432|NEUTRE
715700306030563328|NEUTRE
715780410165301248|NEUTRE
715810057355665408|NEUTRE
715840027847208961|NEUTRE
715841436898443264|NEUTRE
715852870642503680|NEUTRE
715856470542311425|NEUTRE
715862026803929088|NEUTRE
716043390505390080|NEUTRE
716175321775677440|NEGATIF
716229636267618304|NEUTRE
716262236516446208|NEGATIF
716290774686646272|NEUTRE
716333133231218688|NEUTRE
716336087354982400|NEUTRE
716357593430695937|NEUTRE
716395123882528768|NEGATIF
716410283355451395|NEUTRE
716540097982758912|NEUTRE
716551794059526144|NEUTRE
716559548342013952|NEUTRE
716592799794274304|NEUTRE
716599040562098178|NEUTRE
716608399589376000|NEUTRE
716614468801851392|NEGATIF
716616356398034949|NEGATIF
716630171369996288|NEUTRE
716662800962162690|NEUTRE
716666729250816000|NEUTRE
716675609393541120|NEUTRE
716675617064923136|NEGATIF
716683040492298240|NEUTRE
716687915389227011|NEUTRE
716696516522610689|NEUTRE
716707993203712000|NEGATIF
716712233342992384|POSITIF
716734489666457601|NEUTRE
716734877433995265|NEUTRE
716859517628203008|NEUTRE
716910354362712064|NEUTRE
716927739157196800|NEUTRE
716939039362912256|NEUTRE
716953000414208000|NEUTRE
717021186119569408|NEUTRE
717025325213958144|NEUTRE
717026594976636928|NEGATIF
717066510901096448|NEUTRE
717226677491904512|NEGATIF
717233664220725248|NEUTRE
717318993577689088|NEUTRE
717382905236963329|NEUTRE
717393280095363072|NEUTRE
717394205405024256|POSITIF
717394607735246850|NEGATIF
717445361380548608|NEGATIF
717534281531150336|NEGATIF
717592846677753856|NEGATIF
717646753927995392|NEUTRE
717671799400636416|NEUTRE
717712793248641024|NEUTRE
717754179276636160|NEUTRE
717782519857459201|NEUTRE
717783279534006273|NEUTRE
717795839842889728|NEUTRE
717951446961008640|NEUTRE
718022785398882304|NEUTRE
718035614092947456|NEUTRE
718056807885836288|NEUTRE
718083934458941441|NEUTRE
718108207739248640|NEGATIF
718129033683316736|NEUTRE
718142273200984068|NEGATIF
718165719461076996|POSITIF
718169933679562753|POSITIF
718291938160549889|NEGATIF
718310106690142208|NEUTRE
718332659928297472|NEUTRE
718412281537830912|NEUTRE
718470786080763905|NEUTRE
718491146880749568|NEUTRE
718675890125860865|NEUTRE
718677384954843136|NEGATIF
718687802083270657|NEUTRE
718702583691493376|NEUTRE
718715351656177664|NEUTRE
718773844182491136|NEUTRE
718785601240219649|NEUTRE
718793932960882689|NEUTRE
718798113008390144|NEUTRE
718798414830575616|NEUTRE
718933702038941696|NEUTRE
719120810846384130|NEUTRE
719132334327533568|NEGATIF
719191199446409216|NEUTRE
719266353144819714|NEGATIF
719410617594068992|NEUTRE
719418928058015744|NEUTRE
719419885730836480|POSITIF
719462156501131264|NEUTRE
719558246885892097|NEGATIF
719567281043423232|NEGATIF
719569219344601088|NEUTRE
719576210309832704|NEUTRE
719592798740213760|NEUTRE
719668297671827456|NEUTRE
719699252570689540|NEUTRE
719779835955015680|NEUTRE
719825382439022592|POSITIF
719845156497846272|NEUTRE
719918998582857728|NEUTRE
719935029292490752|NEUTRE
719988331476619265|NEUTRE
719994820182306817|NEUTRE
720232582441357312|NEGATIF
720295935000096768|NEUTRE
720493013814939649|NEUTRE
720571065047584769|NEGATIF
720696423856095234|NEUTRE
720708709488422914|NEUTRE
720889263261421568|NEUTRE
721110781941702660|NEUTRE
721111092768935936|NEUTRE
721115009712046081|POSITIF
721232837245083648|NEUTRE
721248357205872640|NEGATIF
721256550833254400|NEUTRE
721273605200416768|NEUTRE
721289498307477504|NEUTRE
721339799794270209|NEUTRE
721355592653078529|NEUTRE
721385318067388421|NEUTRE
721395706557296640|NEUTRE
721410679584985089|NEGATIF
721411539262173185|NEGATIF
721436974154981376|NEGATIF
721477053493678081|NEUTRE
721509531210158081|NEGATIF
721623136081473536|NEUTRE
721632437114138624|POSITIF
721637499060297728|NEUTRE
721639112147648512|NEGATIF
721673225286119424|NEUTRE
721689683013607424|NEUTRE
721797815219920896|NEUTRE
721916618859786240|NEGATIF
721934382710267904|NEUTRE
721936605632675840|NEUTRE
722025313539108865|NEUTRE
722142304224600064|NEUTRE
722187059096588290|NEUTRE
722240590419664897|NEUTRE
722284661590880256|POSITIF
722290289013080064|NEUTRE
722297174063783937|NEUTRE
722330887254315008|NEGATIF
722339307864858624|NEUTRE
722361023223701504|NEUTRE
722405114431041536|NEUTRE
722412119778594816|POSITIF
722448730985742337|NEGATIF
722451307936788480|NEUTRE
722458648232992768|NEGATIF
722505735049977856|NEGATIF
722507839135215616|NEUTRE
722516873749913600|NEUTRE
722528466944569344|NEUTRE
722530398392164353|NEUTRE
722847778842525696|NEGATIF
722870137725009920|NEGATIF
722877603359498240|NEUTRE
723041877449138176|NEGATIF
723062681868050432|NEUTRE
723096128095318017|NEUTRE
723144261647085569|NEGATIF
723219925167382528|NEUTRE
723226338518306816|NEUTRE
723232293331046404|NEUTRE
723281645244129280|NEUTRE
723311933319946244|POSITIF
723378352275386368|NEUTRE
723435799220359169|NEUTRE
723493943850221568|NEUTRE
723501887597776896|NEGATIF
723526490969767936|NEUTRE
723548034236297216|NEUTRE
723551796485062657|NEUTRE
723582820736708609|NEUTRE
723588398527725568|NEUTRE
723615604121440256|NEUTRE
723641168169435136|NEUTRE
723760374185623552|POSITIF
723765734397063168|NEUTRE
723792112966373376|NEUTRE
723808981714624512|NEUTRE
723810071512289280|NEUTRE
723815675094044672|POSITIF
723824166852526080|NEUTRE
723827134255517697|NEGATIF
723876628858806272|NEUTRE
723879982800506880|NEUTRE
723901290263248896|NEUTRE
723905082073423872|NEUTRE
723919822862606336|NEUTRE
723922882477215744|NEUTRE
723940764271693824|NEUTRE
723948503710482432|NEGATIF
723964728725352449|NEUTRE
723971757267398656|POSITIF
724013460078661632|POSITIF
724019440334049280|POSITIF
724040119041269760|NEUTRE
724114066298560512|NEUTRE
724169266627534848|POSITIF
724179560993042432|NEUTRE
724225013579177984|NEGATIF
724264571775684608|NEUTRE
724279251130810368|NEUTRE
724315202905206785|NEGATIF
724315437786378241|NEUTRE
724331510652899328|NEUTRE
724360343615602692|NEUTRE
724523561457750016|NEGATIF
724546281465475072|NEUTRE
724594193805377536|POSITIF
724618393274449924|NEUTRE
724620958640779265|NEUTRE
724641470649667585|NEUTRE
724695139914911744|NEGATIF
724762007744970752|NEGATIF
724838571199336448|NEUTRE
724847809522991104|NEUTRE
724848833205800960|NEGATIF
724851563185971200|NEUTRE
724888660882149377|NEUTRE
724896666885705729|NEUTRE
724913036855775234|NEUTRE
724916632502603777|NEUTRE
724924242006016002|NEUTRE
724964346498043904|NEUTRE
724976348033388544|NEGATIF
724997668385218560|NEGATIF
725011590895013889|NEGATIF
725034996612907008|NEUTRE
725042287659589633|NEUTRE
725053543099551745|NEUTRE
725205210415681536|NEGATIF
725241146922905600|NEUTRE
725248252065517568|NEUTRE
725279207601872896|NEUTRE
725351749616173057|NEUTRE
725376672434929664|NEUTRE
725390876231536641|NEGATIF
725394936644952066|NEUTRE
725621810511929344|POSITIF
725653734345330689|NEUTRE
725731174807654400|NEUTRE
725737828785754114|NEUTRE
725763215662141440|NEUTRE
725803724438945792|NEUTRE
725809020641132544|NEUTRE
725821974145056768|NEUTRE
725823210688765953|NEGATIF
725936897650884608|NEUTRE
725940981082689536|NEUTRE
725961695596662784|POSITIF
725962051236012033|NEUTRE
726046337888849920|NEUTRE
726064785649983490|NEUTRE
726082034167324672|NEUTRE
726095163362271236|NEUTRE
726125936870100992|NEUTRE
726305162424422400|NEGATIF
726325000345686016|NEUTRE
726363231174942720|NEUTRE
726432832453758976|NEUTRE
726467859833040896|NEUTRE
726480439213473793|NEGATIF
726491690761117696|NEUTRE
726496491066503168|NEUTRE
726693357699907584|NEUTRE
726738395842666496|NEUTRE
726838526143258624|NEUTRE
726862278931419136|NEUTRE
726888590882562048|NEUTRE
726900569416290307|POSITIF
726910692226416640|NEUTRE
727071847926345729|NEUTRE
727092070389784576|NEUTRE
727094412271046656|NEGATIF
727104161712594946|NEUTRE
727193458620928000|NEUTRE
727197598340276225|NEUTRE
727216559073181696|NEGATIF
727242858563002368|NEUTRE
727244480059969536|NEGATIF
727279075904094212|NEGATIF
727379236869279746|NEUTRE
727399500403363840|NEUTRE
727502561360642050|NEUTRE
727532005722849280|NEUTRE
727617416709181440|NEGATIF
727946591622074368|NEGATIF
728149019239702529|NEUTRE
728167652519186432|NEGATIF
728171855119568896|NEUTRE
728207716242620416|NEUTRE
728258846171533312|NEUTRE
728274234175303680|NEUTRE
728326818470744064|NEUTRE
728344785082265600|NEUTRE
728346115834294273|NEUTRE
728428637507194880|NEGATIF
728531952559640576|NEGATIF
728562412589359104|POSITIF
728570560624603137|NEGATIF
728640638552543232|NEUTRE
728701066943041536|NEGATIF
728707351440543744|NEUTRE
728719390124969984|NEUTRE
728912332374544385|NEUTRE
728947309623574528|NEGATIF
728966082564919296|NEGATIF
728983098189357060|NEUTRE
728990551954075648|NEUTRE
728994644722364416|NEUTRE
729016522581155840|NEUTRE
729033269182930947|POSITIF
729581563818721280|POSITIF
729587758889508864|POSITIF
729597594750599169|NEUTRE
729685524265504768|NEGATIF
729701385831321600|NEUTRE
729704739127107588|NEUTRE
729705944419057664|NEUTRE
729708975722221568|NEUTRE
729921675270164480|NEGATIF
729969660561600512|NEUTRE
730039041463341056|NEUTRE
730065064775061504|NEGATIF
730161529262383110|NEUTRE
730167990126301184|NEUTRE
730237734275551233|NEUTRE
730264444803092480|NEUTRE
730298833666768896|NEUTRE
730315851405086720|NEUTRE
730341225258205184|NEGATIF
730370649919782912|NEUTRE
730372160200577024|NEUTRE
730386453281255424|NEGATIF
730406296634142721|NEUTRE
730427969433382912|NEUTRE
730439269513363456|POSITIF
730462247550648320|POSITIF
730495447157067776|NEUTRE
730992050359787520|NEUTRE
731119421989720064|POSITIF
731200220474789892|NEUTRE
731216776265138176|NEGATIF
731265812904972288|NEUTRE
731271705981751297|NEUTRE
731366271242149889|NEUTRE
731371899473776640|NEUTRE
731396448340877312|NEGATIF
731425818803621888|NEUTRE
731451043259777024|NEUTRE
731451699823579136|NEGATIF
731458365486997504|NEUTRE
731469310997237760|NEUTRE
731482659755593728|NEUTRE
731492950467878912|NEGATIF
731505406309224449|POSITIF
731509879014338560|NEUTRE
731537042778271744|NEUTRE
731537899724898304|NEUTRE
731580215886020611|NEGATIF
731581284867264512|NEUTRE
731583059410178048|NEUTRE
731586776565985280|NEUTRE
732394801098805249|NEUTRE
732450488952619008|NEUTRE
732451618654801921|NEUTRE
732462395658883072|POSITIF
732688734169235456|NEUTRE
732816413472198656|NEGATIF
733006161377628160|NEGATIF
733165399035023360|NEUTRE
733180990873571328|NEUTRE
733189480815964161|NEGATIF
733194407382515712|NEUTRE
733214702470344706|POSITIF
733219232402542592|NEUTRE
733271411083649024|NEUTRE
733272450453110785|NEUTRE
733287474819170304|NEGATIF
733303737859616769|NEUTRE
733339793904533504|NEGATIF
733361317403316224|NEUTRE
733366787413282816|POSITIF
733384962548899842|NEUTRE
733394934234001409|NEGATIF
733397058653163520|NEGATIF
733407034591219721|NEUTRE
733411368582275073|NEUTRE
733417350997934080|NEUTRE
733520235601387520|NEUTRE
733557034809839617|NEUTRE
733558204701908993|NEUTRE
733622800829845504|NEUTRE
733707919636738048|NEUTRE
733714664513785857|NEUTRE
733821330517172224|NEUTRE
733894793261092864|NEUTRE
733941159869833217|NEUTRE
733943480666460160|NEUTRE
733981193834758144|NEUTRE
734009155426607104|NEUTRE
734035051260825605|NEUTRE
734295134846750720|NEUTRE
734322309843013633|NEUTRE
734362799594409984|NEGATIF
734388519578284033|NEUTRE
734391696872624129|NEUTRE
734414136529047552|NEUTRE
734421379676790785|NEGATIF
734432433513345025|NEUTRE
734478253616832514|NEUTRE
734497074922848258|NEUTRE
735162193319055360|NEUTRE
735235778117140481|NEGATIF
735292271411658752|NEUTRE
735320352893571072|NEGATIF
735338832573403138|POSITIF
735353848118816768|NEGATIF
735368774531047424|NEUTRE
735377605210329090|NEUTRE
735397197345349632|NEUTRE
735417222974345216|NEUTRE
735467990842544128|POSITIF
735487991737503750|NEUTRE
735495896784330756|NEUTRE
735510470048747520|NEGATIF
735531729440649216|NEUTRE
735560457226948608|NEUTRE
735580981449654272|NEUTRE
735583513903308800|NEUTRE
735587045561798657|NEUTRE
735954690123431936|NEUTRE
735955035855683584|NEUTRE
736075276816261120|NEUTRE
736098226302918657|POSITIF
736108112109703168|POSITIF
736129449935048704|NEUTRE
736143879909593088|NEGATIF
736216837277519872|NEGATIF
736252286171774976|NEUTRE
736260212290691072|NEUTRE
736270310069178368|NEUTRE
736272792434429956|NEUTRE
736342582196834304|POSITIF
736480908681695233|NEUTRE
736498716375453696|NEUTRE
736514410747953152|NEUTRE
736590941243478016|POSITIF
736592848833908736|NEUTRE
736595060293308416|NEUTRE
736618361849847808|POSITIF
736625055199854592|NEGATIF
736640887741120512|NEUTRE
736646172945747969|NEUTRE
736669697396068352|NEUTRE
736672836362903552|NEUTRE
736813917800914944|POSITIF
736821003070930944|NEUTRE
736829111491022849|NEUTRE
736852661694287872|POSITIF
736863526120218624|NEGATIF
736874664845312000|NEUTRE
736875288076898304|NEGATIF
736881345167826944|NEUTRE
736883604077355008|NEUTRE
736907386028445696|NEGATIF
736911935099277312|NEUTRE
736917437044645888|NEUTRE
736924716779331584|NEUTRE
736942737010921473|NEUTRE
736944711076843520|NEGATIF
736969837868646400|NEGATIF
736988921440145409|NEUTRE
736995961432592386|NEUTRE
736997281291980800|NEUTRE
736999771643219968|POSITIF
737002667902414848|NEUTRE
737010536894861312|NEUTRE
737022180647657472|NEUTRE
737026403900755972|NEUTRE
737027585922732032|NEUTRE
737209172920565760|NEUTRE
737426471938105349|NEUTRE
737508697803366400|NEUTRE
737526946276331520|NEUTRE
737585569841053696|NEUTRE
737604585645215745|NEGATIF
737655335788392448|NEGATIF
737655598779662336|NEUTRE
737761852881567744|NEGATIF
737859100839677952|NEGATIF
737871360672825345|NEGATIF
738022142701375488|NEGATIF
738496793458118656|NEUTRE
738535576203198465|NEUTRE
738580917652840448|NEGATIF
738588775312285698|NEUTRE
738611088854384641|NEGATIF
738611239236952067|NEGATIF
738670932189794306|NEUTRE
738679409008316416|NEUTRE
738728618352840704|POSITIF
738739794423996416|NEGATIF
738749147004698624|POSITIF
738752352480546816|NEGATIF
738766937853956096|NEUTRE
738794204688703488|NEUTRE
738794232631156736|NEUTRE
738811111303225344|NEUTRE
738812085556150272|NEUTRE
738816569489252353|NEUTRE
738819287230623744|POSITIF
738822053906808833|NEUTRE
738978770045030401|NEUTRE
739597154776428544|NEUTRE
739599314364796928|NEUTRE
739665239411724288|NEUTRE
739687269196566528|NEUTRE
739690135911026688|NEUTRE
739691024403042304|NEUTRE
739702148200603648|NEUTRE
739717518797967360|NEUTRE
739747514757337088|NEGATIF
739757875027922944|POSITIF
739758156465745920|NEGATIF
739758314679087104|NEUTRE
739758465741115392|NEUTRE
739779040358371328|NEUTRE
739792804176625664|NEGATIF
739819731746721792|NEUTRE
739830603537915904|POSITIF
739832276884856832|NEUTRE
739841854527528961|NEUTRE
739852538267217921|NEUTRE
739862142841671681|POSITIF
739864950211006464|NEUTRE
739873099181641728|NEUTRE
739877627285102592|NEUTRE
739890260969029637|NEGATIF
739892224058634241|NEUTRE
739902093629132800|NEUTRE
739903835838242818|NEUTRE
739909240006057984|NEUTRE
739922174673293312|NEGATIF
740053199894282240|NEUTRE
740177401292959745|NEUTRE
740194786473345024|NEUTRE
740201994615427072|NEUTRE
740204751032311808|NEGATIF
740236426504200192|NEGATIF
740274102347386884|NEUTRE
740276463509725184|NEUTRE
740285353408397312|NEGATIF
740396278539030528|POSITIF
740404624851664898|NEUTRE
740414569554841600|NEUTRE
740424813286727681|NEUTRE
740433539385163776|NEUTRE
740465167469826048|POSITIF
740493386856202241|POSITIF
740523951076446209|NEGATIF
740525362388557824|NEGATIF
740594701238173696|NEUTRE
740610382868455424|NEGATIF
740625090640019456|NEGATIF
740634957492686848|NEUTRE
740898589233324032|NEGATIF
740940735856381953|NEGATIF
740945769394495488|NEUTRE
740962597625827328|NEUTRE
741048470270808064|NEUTRE
741069403039662081|NEUTRE
741149107507613699|NEGATIF
741159570593173504|NEGATIF
741180444838928384|NEUTRE
741186193920950272|NEUTRE
741192598849753088|NEUTRE
741194837475622912|NEUTRE
741203864465080321|NEUTRE
741216331203248128|NEUTRE
741243054355582980|NEUTRE
741251465147191296|POSITIF
741266011836559360|NEUTRE
741272046794121216|NEUTRE
741280959966924800|NEUTRE
741306329826988032|NEUTRE
741309867567263744|NEUTRE
741316185598332929|NEUTRE
741329876960088064|NEUTRE
741367793673752576|NEUTRE
741368933647843328|NEUTRE
741375929302290432|NEUTRE
741433011070226435|NEUTRE
741573250883411968|NEUTRE
741578667160141824|NEUTRE
741651548913172480|NEUTRE
741655934032859136|NEGATIF
741670192686727169|NEUTRE
741676291192201216|NEGATIF
741712295127056389|NEUTRE
741727805222850560|NEGATIF
741741174256467968|NEGATIF
741770625212121088|NEUTRE
741867345614884865|NEUTRE
742025368022974464|NEUTRE
742035697108930562|NEUTRE
742092766637924352|NEGATIF
742098360534982656|NEUTRE
742114146574073857|NEUTRE
742269115742707713|NEUTRE
742277995776380928|NEUTRE
742324340151230464|NEUTRE
742492573319737344|NEUTRE
742587504755388416|NEGATIF
742588031241195520|NEUTRE
742593301157695488|NEGATIF
742672732685492224|NEUTRE
742757104797245440|NEUTRE
742773109577658369|NEUTRE
742800602405732352|NEUTRE
742822209568178177|POSITIF
742822994276409345|POSITIF
743192908661161984|NEUTRE
743294056571166720|NEUTRE
743323324248264706|POSITIF
743325129581559808|POSITIF
743330588640219136|NEUTRE
743330685872549889|NEUTRE
743338261850951681|NEUTRE
743357854451539969|NEGATIF
743361690390175744|POSITIF
743367438486536192|NEUTRE
743367972153139200|NEUTRE
743380656231686144|NEUTRE
743414979936796672|NEUTRE
743417748626223104|NEUTRE
743419052064899072|NEUTRE
743447821781770242|NEUTRE
743453361903669248|NEUTRE
743462756163149824|NEGATIF
743474252926586883|NEUTRE
743494701366468608|POSITIF
743555206907068416|NEUTRE
743648905859047424|NEUTRE
743673213578682368|NEUTRE
743699050394845184|NEUTRE
743779673532932096|NEUTRE
743795975353929728|NEUTRE
743831317536710656|POSITIF
743873531365163008|NEUTRE
743876440735768576|NEUTRE
743961682645557248|NEUTRE
744081732257865732|NEUTRE
744089690861637632|NEUTRE
744139012374396928|NEUTRE
744170534670327809|NEUTRE
744185964067692544|POSITIF
744190823185715201|NEUTRE
744192566950825984|NEUTRE
744265122814763008|NEUTRE
744270942960902144|NEUTRE
744300957408833536|NEUTRE
744319323884392448|NEUTRE
744599682098290688|NEGATIF
744600582334328832|NEGATIF
744609150844411905|NEGATIF
744646242911780864|NEUTRE
744650100069249026|NEUTRE
744783042439315456|NEUTRE
744788051927281664|NEUTRE
744808425872199680|NEGATIF
744823855798063107|NEGATIF
744892739142164480|NEUTRE
744896321912446977|NEUTRE
744906520299737089|POSITIF
744914409324224512|NEGATIF
744939320029622274|NEGATIF
744947680716029952|NEUTRE
744955968514101248|NEGATIF
744989504709267456|NEUTRE
745033263555682304|NEUTRE
745145474068320256|NEUTRE
745162797701488640|NEUTRE
745165247716044801|NEGATIF
745200102940286976|NEUTRE
745205139246563332|NEUTRE
745214812574130176|NEUTRE
745222183610359808|NEGATIF
745260932952109056|NEUTRE
745270554740006912|NEGATIF
745297626447351808|NEUTRE
745310272991166464|NEUTRE
745329118699356160|POSITIF
745385999820296193|POSITIF
745514747471110145|NEUTRE
745517043215020032|NEGATIF
745520788355244032|NEUTRE
745524452616634368|NEUTRE
745538462783176706|NEUTRE
745554955105296384|NEGATIF
745562282541858816|POSITIF
745574565376569344|NEUTRE
745584348200636416|NEUTRE
745643982705799168|NEUTRE
745678531292651521|NEUTRE
745695232126226432|NEGATIF
745701979704463360|NEGATIF
745719189252546560|NEUTRE
745724179589234688|NEUTRE
745726821820411905|NEUTRE
745858374659678209|NEGATIF
745917596151726080|NEUTRE
745970343869833216|NEGATIF
745997590181855240|NEUTRE
746035593424080896|NEGATIF
746062327598952449|NEUTRE
746097065130868736|POSITIF
746132886575812609|NEUTRE
746278704351948801|POSITIF
746296249972850688|NEUTRE
746337409978236928|NEGATIF
746395923845111808|POSITIF
746455273179615233|NEUTRE
746621148901810176|NEGATIF
746643413110505472|NEUTRE
746647367584256000|NEUTRE
746659735630389249|NEUTRE
746701269675425793|NEUTRE
746706994745184256|POSITIF
746733223397433344|NEUTRE
746753277673545728|POSITIF
746828190652444672|NEUTRE
746839398579339265|NEUTRE
746859474267348992|NEUTRE
746963774939140096|NEUTRE
746980603350949889|NEGATIF
746987276014620672|NEUTRE
746989195718176768|NEUTRE
747010193796521984|NEUTRE
747012172585308160|NEUTRE
747021650923749376|NEUTRE
747033021941956608|NEUTRE
747044385951457280|NEUTRE
747044647344582657|NEUTRE
747053406792073216|NEUTRE
747062966588157952|NEUTRE
747075141746720768|NEUTRE
747083275261317120|NEGATIF
747123396270559232|NEUTRE
747134370176204800|NEUTRE
747139410504859648|NEUTRE
747170396496105472|NEGATIF
747336628213944320|POSITIF
747356097011417088|NEUTRE
747434769902866432|NEUTRE
747527240129273857|NEGATIF
747542265309040642|NEUTRE
747748621752340480|NEUTRE
747919911884820480|NEUTRE
748014947532177408|NEUTRE
748104842720186368|NEUTRE
748121168343859201|NEUTRE
748132250949136384|NEGATIF
748161158511792128|NEUTRE
748179028163596288|NEUTRE
748191479760297984|NEUTRE
748488849643421697|NEUTRE
748494910916038656|POSITIF
748568069186924544|NEUTRE
748661585644818433|NEUTRE
748760295758114817|NEUTRE
748768651247890433|POSITIF
748842730881687552|NEUTRE
749007437332672512|NEGATIF
749028095328415745|NEUTRE
749135932318740480|NEUTRE
749149639509741568|NEUTRE
749184120413052929|NEUTRE
749222595325820928|NEUTRE
749230254431010816|NEGATIF
749241291788128256|NEUTRE
749277122951278593|NEUTRE
749345506124558336|NEUTRE
749372213816659968|NEUTRE
749408454935212032|NEGATIF
749449266314305536|NEUTRE
749457008487755776|NEUTRE
749481094710452224|NEUTRE
749486139082416128|NEUTRE
749491950164770816|NEUTRE
749497942659174400|NEUTRE
749501472971325440|POSITIF
749502940386299904|NEGATIF
749513698868391936|NEGATIF
749515876081238016|NEGATIF
749516245322588160|POSITIF
749523227391692804|NEUTRE
749523796382580736|NEUTRE
749532733878177792|NEUTRE
749535896060452864|NEGATIF
749538536601321472|NEUTRE
749538703933136896|NEUTRE
749539282013085696|NEUTRE
749542057895718912|NEUTRE
749562839619231744|NEUTRE
749565357959118848|POSITIF
749567417416818689|NEGATIF
749567964836397056|NEUTRE
749584757000900608|NEUTRE
749587124593291264|NEUTRE
749601103633874946|NEGATIF
749601667298000896|NEGATIF
749609259562926080|NEUTRE
749621993176178689|NEGATIF
749622566076153856|NEUTRE
749631291264495616|POSITIF
749633457362440192|NEUTRE
749642705215582208|POSITIF
749643232531845120|POSITIF
749647312968900608|NEGATIF
749648253298282496|NEGATIF
749648774205739008|POSITIF
749649862006800384|NEUTRE
749650356896923653|NEUTRE
749651500482367488|NEGATIF
749653762122342400|NEUTRE
749654409697751041|NEUTRE
749654886288134166|NEUTRE
749657742357463040|NEGATIF
749662366648991744|NEUTRE
749663022164144128|MIXPOSNEG
749668469625479170|NEUTRE
749669074674839552|NEGATIF
749672378188390400|NEGATIF
749674499608604672|NEUTRE
749674734086975488|NEGATIF
749676577647108096|NEGATIF
749683581837082624|NEUTRE
749684876794880000|NEUTRE
749685924481622016|NEUTRE
749687108596600832|NEUTRE
749689956105392129|NEUTRE
749690632743055360|NEUTRE
749693908070924288|POSITIF
749694264335040512|NEUTRE
749695953922355200|NEUTRE
749704660919934977|NEUTRE
749707368926248961|NEUTRE
749709172816617474|NEGATIF
749711079756931072|POSITIF
749711328231710720|NEUTRE
749714344196407296|NEUTRE
749716106013732864|NEUTRE
749717389328150528|NEUTRE
749721112074936324|NEUTRE
749725435991302144|POSITIF
749726250994982912|NEUTRE
749726866928463873|NEUTRE
749727541619990528|NEGATIF
749727800450510849|NEUTRE
749728110531252224|POSITIF
749728307281797120|NEUTRE
749729396131524608|NEUTRE
749729872189227012|NEUTRE
749730541742809088|NEUTRE
749730915564285952|NEUTRE
749731264836603904|NEUTRE
749731493363277824|NEUTRE
749731858867429376|POSITIF
749731978438639620|NEUTRE
749732494820409344|NEUTRE
749732687108243456|NEUTRE
749732733195325445|NEGATIF
749733065375744001|NEGATIF
749733254471806977|NEUTRE
