changer,252
home,251
soirée,251
aucune,251
air,250
bas,250
bande,250
bilets,250
voie,250
clase,249
ouf,249
chaufeurs,248
nord,247
1er,247
façon,247
ensemble,245
wsh,245
fini,244
demander,243
enfants,243
bjr,243
réseau,242
rire,242
acord,241
p,241
desus,241
bele,241
final,240
rendre,240
faites,240
interompu,239
tant,239
arivé,239
long,239
chier,239
couiles,239
tôt,238
apres,238
sale,236
frère,236
deja,236
problèmes,236
info,234
conais,234
stations,234
mode,233
honte,233
est-ce,232
acident,232
bloqué,232
maison,231
places,231
main,230
tard,229
portugal,229
près,228
vendredi,228
yeux,227
voilà,227
tomber,227
pouvez,226
vue,225
trucs,225
téléphone,225
rester,223
prochain,223
bravo,223
acheter,222
adore,222
rentrée,221
lever,221
cul,221
eh,220
40,219
idée,219
impresion,218
50,218
galèrer,218
perdre,218
dirait,217
voulais,217
sort,217
clim,216
nom,216
cest,216
e,216
grèves,215
aret,215
générer,215
renes,215
transport,214
wifi,214
descendre,213
arêts,212
réusi,210
partout,210
xd,210
fils,209
joueurs,209
galère,209
pieds,208
boulot,208
marcher,208
samedi,208
8,208
finir,207
facile,206
cher,206
potes,206
arivée,205
rerdsncf,205
désespérer,205
7,205
feu,205
dû,204
files,204
qml,204
sécurité,204
8h,204
prêt,204
louper,204
état,203
certains,203
sûr,202
manque,202
force,202
insérer,202
seulement,201
blague,201
mn,201
bcp,201
manger,201
base,201
aider,200
photos,199
case,199
sert,199
écouteurs,199
fral,198
eau,197
grouperatp,197
raté,196
colis,196
famile,196
metent,195
police,195
stade,195
quelques,195
meileur,195
apele,194
monte,194
bientôt,194
retrouver,194
imposible,194
prenent,194
jv,193
but,193
devrait,193
europe,192
incident,192
femes,192
peuvent,192
projet,191
juilet,191
esaye,190
tape,190
infos,189
taf,189
mtn,188
obligé,187
gauche,187
joue,186
x,186
jeune,186
permet,186
prévu,185
ps,185
sympa,184
savent,184
rera,184
compris,184
parents,182
voix,182
dieu,181
contrôleurs,181
top,181
soleil,181
loi,181
prochaine,180
lile,180
école,180
sport,180
h,180
grande,179
7h,179
milieu,179
portes,179
sérieux,179
tjrs,178
ben,178
dedans,178
couple,177
euros,176
i,176
jeudi,176
combien,175
voies,175
voyageur,175
rame,175
twet,175
ensuite,175
an,175
etc,174
voulait,174
centre,174
grâce,173
faisait,173
etait,173
retards,173
pb,173
atente,172
pue,172
mourir,172
avion,171
cele,171
13,171
simple,171
quelque,170
croire,169
penser,169
etre,169
circulation,169
sent,168
cgt,168
tere,167
mere,167
comprends,167
situation,167
balon,167
campagne,167
franchement,166
midi,166
pourait,166
prof,166
fac,166
bizare,166
parisien,165
choix,165
faute,165
pq,165
capable,164
mesage,163
type,163
cru,163
sors,163
bord,163
foutre,163
ose,163
9,161
paye,161
limite,161
entrain,161
morte,161
suporters,161
voyageurs,161
faite,161
vélo,161
voulu,161
asise,160
faudrait,160
lire,160
lit,159
rdv,158
haut,158
--,158
légiférer,158
dificile,158
dame,157
pasage,157
sugérer,157
arêté,157
22,157
vouloir,157
25,156
ex,156
tombe,156
3h,156
toulouse,156
importe,156
petits,156
londres,156
cheveux,155
devais,155
pasent,155
semaines,155
lève,154
comprendre,154
loupé,154
numéro,153
droite,153
alais,153
groupe,153
bonsoir,152
bref,152
afin,152
demandé,152
reprise,151
soeur,151
courage,151
mardi,151
pdt,150
9h,150
mauvais,150
saison,150
suprimé,150
10h,150
presque,150
debout,149
préfère,149
sud,149
change,149
continue,149
sorti,149
code,148
ct,148
6h,148
js,148
chemin,148
club,148
portugais,147
presion,147
100,147
nombre,147
vienent,147
agents,146
dehors,145
roule,145
nez,145
réponse,145
copérer,145
gares,145
euh,145
bc,144
jsp,144
mat,144
atendant,144
usagers,144
aide,144
avis,143
souvent,143
pleurer,143
oublier,143
rate,143
plusieurs,142
faloir,142
intérêt,142
r,142
plaisir,142
aileurs,142
devait,142
habitude,142
froid,141
asis,141
longtemps,141
politique,141
14,141
disent,141
plan,141
risque,140
pro,140
nouveles,140
région,140
fase,140
esaie,140
chiant,139
alemagne,139
1h30,139
dents,139
poste,139
fr,139
écoute,139
respect,139
doivent,139
cons,138
terminus,138
blanc,138
ns,138
apli,138
hâte,138
alait,138
mercredi,137
aprendre,137
stop,137
venu,137
jeunes,137
pub,137
écouter,137
coupe,137
voulez,136
cherche,136
dont,135
vide,135
savez,134
courant,134
chaleur,134
pleins,134
dites,134
fête,134
drôle,134
anglais,134
bras,133
mise,133
lignejsncf,133
pauvre,132
gt,132
wek-end,132
metro,132
stres,131
peut-être,131
rouge,131
somes,131
prévoir,131
pasagers,130
compliqué,130
odeur,130
comencer,130
internet,130
selon,130
imagine,130
trois,129
comprend,129
trouvé,129
dos,128
écrit,128
prise,128
terminé,128
mets,128
chien,128
faudra,127
pareil,127
bordeaux,127
persévérer,127
reprendre,127
reresncf,127
habite,126
vpecrese,126
film,125
revenir,125
4h,125
soucis,125
rouen,125
puent,125
confiance,125
ouvrir,124
noir,124
pointe,124
pourais,124
gestion,124
suivre,124
propose,124
fan,124
zone,124
retrouve,124
entreprise,124
résultats,123
corps,123
gagne,123
éviter,123
q,123
mot,123
concert,123
puise,123
fra,122
10min,122
parlent,122
pourtant,122
monsieur,122
coeur,122
croiser,121
perso,121
domage,121
malaise,121
taxi,121
someil,121
amis,121
contrôle,121
enfant,120
finalement,120
tiens,120
génial,120
continuer,119
gouvernement,119
nantes,119
doné,119
triste,119
bfmtv,119
holande,119
arêtez,119
vivre,118
envoyer,118
jcrois,118
crise,118
malgré,118
peuple,118
wagon,117
jui,117
coté,117
aérer,117
public,117
rend,117
youtube,116
défense,116
réitérer,116
faili,116
matins,116
propre,115
juin,115
pk,115
scolaire,115
infotrafic,115
actuelement,115
fermer,115
ofre,115
fanzone,115
valise,114
société,114
mai,114
moitié,114
important,114
milions,114
normalement,114
vive,114
rapele,114
falait,114
nice,113
tuer,113
dm,113
tranquile,113
fenêtre,113
vieile,113
stif,113
créer,112
nul,112
saint,112
aile,112
jviens,112
tickets,112
demi,112
changement,112
rêve,112
raport,111
arivent,111
système,111
su,111
30min,111
voitures,111
croise,110
hyper,110
goses,110
pars,110
seum,110
sujet,110
ereur,109
boser,109
pokémon,109
travailer,109
existe,109
1ère,109
autour,108
anées,108
11,108
regard,108
fera,108
lignelsncf,108
20min,108
amour,108
haine,108
chelou,108
18,108
caser,108
pck,107
instant,107
stp,107
calme,107
5h,106
énorme,106
14h,106
clients,106
oublie,106
jdois,106
fonctione,106
pensais,106
guere,105
doute,105
aéroport,105
envoie,105
dosier,105
45,105
sachant,105
pleine,105
pensez,105
préparer,105
16,105
18h,104
pouvais,104
pluie,104
psg,104
comencé,104
avc,104
référer,104
avril,104
atention,104
rentré,104
siège,103
solution,103
afaires,103
manière,103
mauvaise,103
couru,102
vaut,102
emploi,102
article,102
nouveaux,102
bons,102
gênant,102
euro2016final,101
croisé,101
image,101
om,101
lors,101
exemple,101
alemands,100
17h,100
tente,100
malade,100
joueur,100
grv,100
tombé,100
v,100
prenez,100
marché,100
transilien,100
chat,100
pouvait,99
wesh,99
homes,99
bébé,99
rails,99
gratuit,99
ms,98
bale,98
vitre,98
ajd,98
meileure,98
ouibus,98
morts,98
moyens,98
plage,98
bondé,98
portable,98
libre,98
parlé,98
regardé,98
retourner,98
réveil,97
ferme,97
semble,97
mouvement,97
poura,97
iphone,96
disant,96
points,96
incapable,96
efet,96
stage,96
agit,95
sufit,95
expliquer,95
empêche,95
mange,95
pokemon,95
mailot,95
jvois,95
payé,95
croit,95
hôtel,94
parfois,94
minimum,94
parcours,94
ralenti,94
com,94
pont,94
lignepsncf,94
venez,94
poser,94
court,94
tjr,94
snap,93
futur,93
joie,93
blindé,93
recherche,93
vendre,93
fédérer,93
décidé,93
amende,93
livre,93
client,93
minute,93
17,93
entendu,93
suspect,93
haha,93
aimerais,92
prête,92
ko,92
12h,92
résultat,92
lt,92
nation,92
chambre,92
laisé,92
jure,91
rouler,91
rejoindre,91
président,91
revoir,91
coucou,91
vivement,91
réveiler,91
devenir,91
gagné,91
clientsratp,90
japan,90
sourire,90
ouvert,90
champion,90
or,90
liberté,90
garder,90
bouger,90
donées,89
endroit,89
refuse,89
prene,89
expo,89
idées,89
abonement,89
f,89
apel,88
loupe,88
bouche,88
archi,88
contente,88
sûre,88
perturbé,88
maths,88
foutu,88
lien,88
salut,88
déblatérer,88
destination,88
défaite,88
0,88
devient,87
esayé,87
23,87
facebok,87
entendre,87
atendu,87
réusir,87
hors,87
tqt,87
ci,86
chanson,86
cergy,86
gentil,86
agent,86
chef,86
bare,86
questions,86
signe,86
signalisation,86
descend,85
htps,85
coter,85
aseoir,85
the,85
deuxième,85
copain,85
choper,85
anulé,85
hasard,85
finis,85
clairement,85
justement,85
hey,85
août,85
déteste,85
ptit,84
avoue,84
tenir,84
tete,84
oklm,84
faux,84
corespondance,84
équipes,84
cm,84
petites,83
république,83
bleu,83
absolument,83
remboursement,83
forcément,83
horible,83
frais,83
vente,83
bouge,83
35,83
dégénérer,82
cur,82
titre,82
bonheur,82
pose,82
conducteurs,82
conard,82
etat,82
prison,81
vraie,81
copine,81
matchs,81
prit,81
cheminots,81
tps,81
70,81
perd,81
aplication,81
migrants,81
doigts,81
mail,81
justice,80
esprit,80
rerc,80
entrée,80
ambiance,80
cone,80
parc,80
mêmes,80
qualité,80
compter,80
entends,80
espace,80
pc,80
horaire,80
ts,80
reprend,79
acès,79
trou,79
ahah,79
content,79
suporter,79
répondre,79
alé,79
val,79
notes,79
5min,79
champs,79
uber,79
15h,79
chanter,79
septembre,79
champions,79
16h,79
enfer,79
ouvre,78
renoi,78
modérer,78
obliger,78
envers,78
réalité,78
vitese,78
aimer,78
maman,78
sortant,78
rapide,78
remetre,78
sang,78
putes,78
bg,77
urgence,77
jp,77
voici,77
omg,77
rusie,77
seconde,77
reçu,77
porfra,77
alerte,77
exploit,77
pa,77
changé,77
bruxeles,77
bruit,77
apeler,77
pile,77
atendais,77
rémunérer,76
télé,76
coups,76
vérité,76
psq,76
pratique,76
niquer,76
fermé,76
radio,76
suivant,76
carément,76
savais,75
tue,75
double,75
colège,75
mairie,75
sms,75
jeter,75
2017,75
trajets,75
explique,75
comun,75
impériale,75
fn,75
conduire,75
lourd,75
etais,75
quiter,75
jusque,75
concurence,75
sérieusement,75
prese,75
ue,75
série,74
vrais,74
13h,74
ami,74
acheté,74
garde,74
19h,74
rentrant,74
pis,74
humeur,74
video,74
propos,74
retourne,74
marque,74
brexit,74
date,74
terain,74
montrer,74
vidéos,74
pleut,74
bouchons,74
edf,73
suprimer,73
sûrement,73
sosie,73
grands,73
ramener,73
montparnase,72
race,72
groses,72
coneries,72
boufe,72
personel,72
souhaite,72
papier,72
moche,72
ainsi,72
21,72
porter,72
11h,72
endormir,71
conditions,71
vis,71
incendie,71
rigole,71
quête,71
tkt,71
cour,71
sièges,71
coin,71
anoncé,71
prévenir,71
pokemongo,70
mars,70
aparement,70
période,70
désolé,70
sagese,70
mit,70
vilage,70
café,70
000,70
conseil,70
laisez,70
amie,70
crier,70
mains,70
permetre,70
news,70
manif,70
course,70
nique,70
twets,70
h24,70
menace,69
jambes,69
lendemain,69
suicide,69
atendent,69
gose,69
faim,69
époque,69
ki,69
itinéraire,69
jul,69
alée,69
pleure,69
flm,69
yavait,69
complètement,69
vert,69
mr,69
metz,69
heureux,68
orange,68
impérial,68
autoroute,68
apart,68
tours,68
15min,68
in,68
vals,68
utiliser,68
ocasion,68
60,68
anehidalgo,68
évidement,68
totalement,68
mots,68
max,67
dure,67
rapel,67
concours,67
live,67
peut-on,67
islam,67
perturbations,67
note,67
fous,67
jsais,67
italie,67
baterie,67
doigt,66
noirs,66
formation,66
conaître,66
proche,66
of,66
circule,66
jeux,66
bar,66
insulter,66
itele,66
fonction,66
loitravail,66
bisous,66
resemble,66
viene,66
ordre,66
chacun,66
réseaux,66
26,66
lequel,66
châtelet,66
guichet,66
miliards,66
arêtent,66
comptes,66
oficiel,66
invite,65
voyager,65
voyages,65
dc,65
conaît,65
mini,65
magnifique,65
ocuper,65
faisant,65
douche,65
cmt,65
chui,65
ac,65
bloque,65
contrat,65
logique,65
gère,65
fraude,65
coincé,65
profiter,65
devrais,65
augmenter,65
papa,65
rames,65
travers,65
dingue,65
pause,65
fatigue,65
strasbourg,64
bloquer,64
4g,64
macron,64
nombreux,64
wtf,64
avenir,64
apelé,64
camion,64
quais,64
jpense,64
solo,63
visage,63
programe,63
fans,63
lu,63
drapeau,63
lecture,63
voudrais,63
écran,63
tjs,63
fout,63
rues,63
afiche,63
excuse,63
visite,63
esence,63
ministre,63
recevoir,63
queue,63
alcol,63
adrese,63
fb,63
raconte,63
voila,63
dla,63
mien,62
baiser,62
jean,62
rembourser,62
baise,62
censé,62
ataque,62
dormi,62
droits,62
askip,62
foi,62
bose,62
tenter,62
page,62
fixe,62
travaile,62
frere,62
pasée,62
poids,62
griezman,62
vrmt,62
aniversaire,62
âge,62
politiques,62
forme,62
derniers,62
montpelier,62
est-il,62
degrés,61
vera,61
réduction,61
jlui,61
psk,61
rythme,61
bales,61
boutique,61
cb,61
croyez,61
greve,61
montre,61
oral,61
casé,61
rerd,61
environ,61
enlever,61
juvisy,61
km,61
technique,61
services,61
blanche,61
lunetes,61
débat,61
banlieue,61
charge,61
compagnie,61
touche,61
exprès,61
santé,61
lance,60
arives,60
française,60
clair,60
atentat,60
bouton,60
wek,60
fermeture,60
20h,60
art,60
chausures,60
longue,60
soirs,60
obligée,60
oreiles,60
qun,60
alant,60
parfait,60
forte,60
mase,60
respecter,60
alah,60
plaît,59
we,59
cité,59
abord,59
poisy,59
syndicats,59
joué,59
lignehsncf,59
monté,59
mignon,59
daesh,59
pf,59
celes,59
chinois,59
comunication,59
souviens,59
budget,59
ap,59
gamin,59
aprem,59
emener,59
afrique,58
raisons,58
revient,58
lazare,58
jolie,58
expres,58
prises,58
24,58
parviendrez-vous,58
envoyé,58
matériel,58
bares,58
perdue,58
sauter,58
apris,58
religion,58
malheureusement,58
regardent,58
walah,58
ouai,58
certain,58
ouverture,57
rempli,57
comande,57
taleur,57
touristes,57
secondes,57
pd,57
insultant,57
information,57
feroviaire,57
énerve,57
chaufage,57
no,57
toulon,57
charles,57
quartier,57
prenais,57
vote,57
ancien,57
partent,57
metez,57
général,57
trams,57
trompé,57
batard,57
seuls,57
srx,57
afichage,57
écrire,56
rencontre,56
mémoire,56
décision,56
décide,56
couleur,56
simplement,56
présent,56
style,56
faisais,56
atentats,56
gamins,56
espagne,56
péter,56
quotidien,56
dors,56
lorsque,56
parisiens,56
mangé,56
physique,56
écrans,56
panique,56
jpeux,56
entend,56
hésite,56
arière,56
social,56
bones,56
incroyable,56
hésitez,55
anonces,55
interdit,55
dort,55
blesés,55
parole,55
profs,55
mères,55
sentir,55
preuve,55
pensé,55
vol,55
fumer,55
mision,55
jo,55
création,55
dépend,55
parlait,55
table,55
papiers,55
vomir,55
mete,55
abusé,55
19,55
exactement,54
arabe,54
cartes,54
pensée,54
descendu,54
opération,54
machine,54
tarif,54
tapé,54
réponds,54
nantere,54
organisation,54
vent,54
batre,54
intérieur,54
strese,54
europe1,54
asoir,54
ramadan,54
daron,54
venue,54
web,54
durant,54
veile,54
flics,54
enceinte,54
emène,53
termine,53
sdf,53
fotbal,53
22h,53
boîte,53
destinationeuro,53
refaire,53
masy,53
wah,53
mention,53
conseils,53
inquiète,53
8h30,53
régulier,53
actu,53
jte,53
sprint,53
bois,53
normale,53
bloquée,53
lâcher,53
crient,53
rendu,53
couloirs,53
marqué,53
boire,53
gaule,53
ordi,53
maire,53
empêcher,53
album,53
prospérer,53
yen,53
chatelet,53
voler,53
courses,53
meileurs,53
putains,53
sfr,53
magique,52
equipe,52
complet,52
sorte,52
expérience,52
mariage,52
folie,52
trql,52
nouvel,52
paie,52
montée,52
helo,52
distance,52
dispo,52
bol,52
atraper,52
ronaldo,52
posibilité,52
dir,52
terme,52
grandes,52
privé,52
mesure,52
abonés,52
chante,52
jsui,52
seine,52
réserver,52
clope,52
madame,52
capacité,52
objectif,52
rapeler,51
80,51
reviens,51
aprend,51
culture,51
livres,51
banque,51
repartir,51
putin,51
devraient,51
volonté,51
conduit,51
scène,51
cousin,51
soi,51
6h30,51
répond,51
rêvé,51
ouah,51
mérite,51
tv,51
entrer,51
films,51
finit,51
mer,51
contrôler,51
ferais,51
jveux,51
diférence,51
pouser,51
city,51
grévistes,50
vdm,50
uefa,50
parking,50
bête,50
pouse,50
manifestation,50
vénérer,50
fer,50
peau,50
étape,50
montréal,50
viles,50
tombée,50
sol,50
2000,50
clc,50
supresion,50
fière,50
chine,50
principe,50
sociaux,50
odeurs,50
remplacement,50
prépare,50
voyez,49
sentent,49
afaire,49
images,49
acéder,49
tourne,49
crever,49
salaire,49
cantine,49
mamie,49
parfum,49
contact,49
conu,49
également,49
31,49
identité,49
nsm,49
relou,49
clés,49
aimerai,49
21h,49
réveile,49
avantage,49
foutent,49
star,49
préparé,49
larmes,49
arivera,49
patron,49
23h,49
paix,49
clé,49
bloqués,49
horeur,49
piere,49
action,49
rigoler,49
ls,49
fole,49
espoir,49
total,49
taile,48
algérie,48
fermée,48
9h30,48
cerveau,48
levée,48
trompe,48
40min,48
giroud,48
noms,48
banc,48
exploser,48
blancs,48
pardon,48
ras,48
bombe,48
changements,48
secours,48
version,48
découvrir,48
quite,48
turquie,48
atendez,48
ramène,48
belgique,48
facilement,48
traverser,48
posé,48
pasait,48
ke,48
récupèrer,48
utilise,48
suivi,47
sec,47
robe,47
heureuse,47
disait,47
bouteile,47
soutien,47
dijon,47
tf1,47
chaufeuse,47
certaines,47
bails,47
stibmivb,47
pauvres,47
devenu,47
humain,47
rap,47
musulmans,47
port,47
gogle,47
énumérer,47
bail,47
teroriste,47
austerlitz,47
starbusmetro,47
300,47
victime,47
tendance,47
voisin,47
vieiles,47
aise,47
unique,47
prévisions,47
manuelvals,46
présence,46
sauver,46
michel,46
reseautan,46
musiques,46
voyant,46
end,46
fixer,46
nuitdebout,46
tres,46
métros,46
danser,46
réviser,46
ferait,46
dise,46
colègues,46
oubliez,46
contraire,46
leparisien,46
jaune,46
enft,46
qn,46
uniquement,46
gèrer,46
études,46
parles,46
hé,46
croyais,46
acueil,46
délire,46
bu,46
m6,46
pourai,46
informations,46
jprend,46
hause,46
team,46
pases,46
so,46
espaces,46
incapables,46
aproche,46
lâche,46
marquer,46
job,46
msk,46
bière,46
bae,46
retrouvé,46
colègue,46
bus..,46
parlais,46
nationale,46
wa,46
nancy,46
calais,46
levé,46
voient,45
rêver,45
reconsidérer,45
paquet,45
colère,45
gow,45
ocupe,45
rendez-vous,45
manquer,45
rep,45
moscou,45
1ere,45
tromper,45
piscine,45
déçu,45
déplacer,45
fraper,45
escaliers,45
ratrapage,45
wow,45
pasant,45
caen,45
véhicules,45
réel,45
liste,45
après-midi,45
absence,45
lancer,45
asurer,45
afiches,45
humour,45
beaux,45
toit,45
17h30,45
jfais,45
entretien,45
taxis,45
darone,45
directement,45
cltvoyagesncf,44
tl,44
dete,44
vla,44
pique,44
tarifs,44
champ,44
cst,44
hab,44
désormais,44
moyene,44
magie,44
brevet,44
ratraper,44
deschamps,44
évite,44
jvous,44
test,44
u,44
enfaite,44
pepy,44
cdg,44
acepter,44
substitution,44
hôpital,44
métier,44
marine,44
quasi,44
peter,44
diférents,44
rendez,44
lrt,44
tourner,44
responsable,44
conseile,44
nana,44
animaux,44
refusé,44
bled,44
moments,44
lois,44
anoncer,44
circuler,44
prenant,44
émotions,44
journal,44
premiers,44
scandale,44
toiletes,44
boite,44
gameinsight,44
ntm,44
ouverte,44
plans,43
ft,43
remise,43
avérer,43
désolée,43
embrouile,43
talent,43
tranquilement,43
souci,43
alemand,43
surprise,43
concept,43
moindre,43
promo,43
manqué,43
disais,43
roi,43
suprimés,43
partager,43
sexe,43
blog,43
fatigué,43
retardé,43
crush,43
pensent,43
help,43
mi-temps,43
pubs,43
busines,43
tirer,43
foule,43
ceci,43
usa,43
.sncf,43
couile,43
2h30,43
servir,43
fholande,43
msg,43
suise,43
victimes,43
violence,43
marketing,43
électrique,43
suprime,42
monaie,42
poche,42
cadeau,42
minuit,42
remercie,42
fraisl,42
croient,42
folow,42
wagons,42
cote,42
conards,42
restent,42
réunion,42
amp,42
perte,42
deg,42
espérant,42
racisme,42
aiment,42
hop,42
equipedefrance,42
utile,42
combat,42
rôle,42
idf,42
actualité,42
sacs,42
dépôt,42
vision,42
90,42
pere,42
efort,42
sarkozy,42
souvenir,42
dévelopement,42
sup,42
conectgares,42
relation,42
sortent,42
chiens,41
big,41
200,41
utilisé,41
tunel,41
34,41
at,41
voisins,41
insulte,41
abri,41
7h30,41
magasin,41
suporte,41
cole,41
nécesaire,41
ouest,41
tient,41
crs,41
foutage,41
danse,41
pète,41
anciene,41
mobilité,41
playlist,41
gueuler,41
beauté,41
couloir,41
bureau,41
spécial,41
ira,41
primaire,41
jouent,41
découvrez,41
rapidement,41
journalistes,41
2ème,41
économie,41
kif,41
wlh,41
agence,41
mur,41
2e,41
descends,40
coûte,40
chu,40
meurs,40
pt,40
iot,40
corectement,40
tlmt,40
choisir,40
fier,40
certes,40
avancer,40
3e,40
évident,40
dirais,40
agresion,40
mari,40
dsl,40
parlez,40
tournée,40
améliorer,40
poison,40
inverse,40
octobre,40
profite,40
yavais,40
marant,40
pouri,40
blc,40
inutile,40
boufer,40
trotoir,40
24h,40
roulent,40
33,40
jms,40
tdf2016,40
penses,40
el,40
conduite,40
salon,40
ha,40
buts,39
up,39
ldc,39
compensation,39
élèves,39
l1,39
retirer,39
contacter,39
rage,39
m.,39
comencent,39
don,39
montent,39
coincée,39
micro,39
repos,39
remonter,39
rdc,39
chômage,39
barcelone,39
re,39
merdes,39
game,39
bat,39
caise,39
amiens,39
wi-fi,39
pogba,39
rose,39
cadre,39
augmentation,39
versailes,39
confort,39
angoise,39
jeté,39
geste,39
some,39
pise,39
bornes,39
jeunese,39
conaisent,39
entreprises,39
rends,39
coler,39
préfèrer,39
veste,39
hauteur,39
piéton,38
beles,38
lequipe,38
evra,38
asumer,38
z,38
resto,38
population,38
axe,38
asoit,38
dix,38
via,38
retraite,38
garer,38
médias,38
story,38
coût,38
pitié,38
île,38
honteux,38
mesages,38
couleurs,38
poubele,38
augmente,38
150,38
new,38
lumière,38
bite,38
fuck,38
grec,38
texte,38
proposé,38
fric,38
auber,38
saint-denis,38
auprès,38
patience,38
real,38
préféré,38
négociations,38
sache,38
my,38
déposer,38
loire,38
proférer,38
conait,38
laquele,38
ventre,37
navete,37
épisode,37
rêves,37
fatiguée,37
bouré,37
aprends,37
chou,37
pompiers,37
côtés,37
langue,37
sartrouvile,37
haute,37
boure,37
short,37
vitres,37
mcdo,37
achat,37
suit,37
sucès,37
secteur,37
blesé,37
règle,37
cache,37
amoureux,37
wekend,37
prévue,37
fontenay,37
incompétence,37
chances,37
colégiens,37
endormie,37
tué,37
imaginez,37
quité,37
habiter,37
