is c,1064
uoi ,1063
arti,1063
je m,1061
lles,1061
pris,1060
 bou,1059
ace ,1058
lors,1056
rève,1056
avoi,1055
ions,1055
l y ,1054
er s,1052
 : l,1051
aprè,1051
re c,1046
tin ,1045
ces ,1043
ce d,1040
er m,1039
un m,1039
il y,1035
ec l,1033
mont,1032
e a ,1032
ffeu,1030
 aut,1029
er p,1028
ains,1026
nte ,1024
grèv,1024
la l,1024
me s,1023
plac,1023
n pa,1022
un t,1019
il a,1019
lais,1019
nous,1018
le e,1017
! ! ,1017
 fin,1016
us i,1012
 ? ?,1009
ses ,1008
e : ,1008
nts ,1008
eau ,1006
on s,1005
 m a,1005
s to,1002
avan,1002
ur p,1002
s d ,1001
sser,999
chan,997
feur,997
il e,996
rais,994
té d,993
t je,992
ress,992
 sou,991
use ,991
lace,991
vie ,990
e ca,988
ver ,988
r en,988
us m,986
ande,984
ture,981
l es,981
 rou,980
utes,978
e dé,977
alor,975
re m,975
a vi,972
et q,971
st d,968
ence,966
fois,964
 a l,963
 l e,961
 mec,960
er c,960
iens,958
ne s,955
 foi,953
 sa ,950
u de,948
us à,948
 êtr,946
en c,944
 eur,942
on c,941
 grè,939
nds ,938
a me,937
e bo,935
temp,934
n ma,934
 dis,933
te p,932
 gra,932
ève ,931
as p,930
vait,927
ore ,927
 ont,926
ente,925
e av,924
 por,922
oit ,922
en d,921
puis,921
es v,921
 enc,919
ir d,914
u co,913
a co,913
ur m,912
 sor,912
dit ,910
 avo,908
e do,905
 h d,905
rs q,902
eill,900
re a,899
mps ,896
 dit,894
 sta,893
soir,892
donc,890
e no,890
 alo,889
rait,888
onc ,887
enco,886
onde,886
n pe,886
c le,885
a ra,883
i de,882
per ,879
n po,879
un c,878
ui s,878
t mo,876
n pl,876
vrai,876
is s,874
 cro,874
chez,874
ns m,874
d un,873
sent,871
 pen,870
croi,869
is t,869
emps,868
re u,867
 fau,867
en f,867
hez ,865
rans,865
r pa,864
ns q,864
 res,862
ui p,862
re q,862
ourn,861
minu,860
bon ,860
ange,859
r et,859
onte,857
l a ,854
ujou,853
te l,852
nt e,850
es f,846
tain,844
rien,844
it l,841
t il,840
r mo,839
enne,839
tais,839
ut l,839
ière,837
tous,836
érer,836
t au,835
trou,835
ars ,834
s ce,834
s ar,834
 sai,833
e h ,832
rci ,831
aut ,831
s fa,830
ne m,830
n me,829
 ann,827
er u,827
esse,826
i le,825
mand,825
ends,825
 app,824
ue t,824
r al,824
ns u,823
 mes,823
t co,822
core,822
e ..,821
uill,821
de g,820
rois,820
e si,820
tant,819
s ..,819
ive ,819
du c,819
arre,818
 ass,818
de n,817
 tem,816
nt m,816
le a,816
on m,816
aime,815
ule ,815
 sup,814
sort,813
vers,809
lui ,808
ue c,807
êt d,807
ne c,805
e es,803
a ca,802
ussi,802
ts d,801
se p,800
e mi,798
ncor,798
ui m,797
mdr ,796
et p,796
mec ,794
teur,794
 man,794
n qu,792
ense,792
faut,792
nt q,791
s se,790
ité ,790
 d u,789
e ra,788
n en,788
 l h,787
 leu,786
eule,786
traf,784
ur r,783
ui a,783
quel,782
s a ,781
otre,779
n à ,777
déjà,776
nten,775
ctio,775
arte,773
oup ,772
et m,771
t ma,771
a pl,770
nd l,769
aine,769
tati,768
h de,768
e ré,767
? ? ,765
 fon,764
just,764
mett,764
mond,763
re s,763
voit,762
trav,760
rafi,760
éjà ,760
en b,759
t du,758
a li,758
la d,756
 quo,755
 non,755
parl,755
afic,754
a ga,753
et t,753
rouv,752
gard,752
t j ,751
 int,750
e il,747
rde ,746
 env,745
 san,744
 gro,742
d le,742
e fr,741
t su,740
auss,739
le l,738
 là ,737
voya,736
r po,734
sais,734
ne f,734
s : ,733
isse,733
us t,732
t et,732
art ,732
llet,732
pers,732
on t,731
inut,730
je d,728
 vra,728
a ma,727
 dép,727
 reg,726
 doi,725
es j,724
 mal,724
rche,722
et a,722
je l,721
fais,721
s al,720
sion,720
n fa,720
vill,719
uste,718
 te ,718
ds l,716
ents,716
s pe,715
tir ,714
e ça,714
dent,713
ir l,713
me l,711
 ter,711
je c,711
nt c,711
t tr,711
ce m,710
 déj,710
nute,710
arle,709
et e,709
de h,708
deva,708
llem,708
parc,707
le f,707
aill,707
r ma,705
us .,703
conn,703
nt a,703
n et,703
cond,702
i je,702
on v,701
ale ,701
sonn,700
eut ,699
: le,699
nant,697
rtir,697
e ne,694
utre,694
 ven,693
egar,693
u à ,692
fic ,692
 voy,692
rôle,692
s sa,691
a pr,690
enti,689
 vu ,688
ée d,688
info,688
à pa,687
t re,687
n le,687
eman,685
sera,684
rega,684
pens,682
erso,682
en m,681
il m,681
née ,680
r l ,680
rect,679
e ga,679
ur c,679
in e,678
e ! ,678
du t,677
un a,677
lent,676
is à,676
ez m,676
e gr,674
 seu,674
u re,674
re à,673
 cet,673
st t,673
gars,672
oyag,672
ce s,671
erai,670
cart,668
her ,666
yage,665
 ver,663
e ve,661
i da,661
s mi,661
t pr,660
uer ,657
pres,657
ur s,656
let ,656
 rep,656
tram,655
me r,654
s l ,654
sans,653
stat,652
 veu,652
n av,652
merd,651
 côt,650
on l,650
e ba,650
 cas,649
ger ,649
orma,649
utai,648
u un,648
rt d,648
irec,648
es q,647
arce,646
ner ,646
aura,646
st c,646
r co,645
 acc,645
rce ,644
oire,644
s gr,643
erde,643
 aus,642
nt s,642
a po,641
r au,640
ur u,639
 aur,639
en v,638
s pl,638
t ce,638
 imp,636
rava,636
 meu,636
vent,636
et s,636
nt t,635
ieux,634
s no,634
seul,633
 a c,632
enda,631
e tu,631
côté,631
rson,630
n ga,629
r re,628
 rie,626
e cr,626
autr,624
 fou,623
 s a,622
ête ,621
este,621
la b,621
nnes,620
rai ,618
able,618
 lui,616
r a ,616
as c,614
ro e,613
ause,613
 der,612
puta,611
n je,611
et c,611
s y ,611
uper,610
ntrô,610
trôl,610
me f,609
serv,608
m a ,608
es .,608
orti,607
 ple,606
supp,606
 s e,606
itur,606
 pet,606
 pay,606
 rem,606
it u,605
ssi ,603
c de,602
du r,602
ns s,601
r av,601
rête,601
ires,601
 fil,600
 jam,600
as a,600
s ? ,599
 put,598
en t,598
arch,598
e ? ,597
ôté ,595
era ,595
 ya ,593
a se,593
 mor,592
uit ,591
a la,591
ne e,591
ai d,591
as e,591
jusq,591
usqu,591
ne a,591
 cau,591
us v,591
er b,590
arde,590
ice ,590
bill,589
en s,589
aint,588
onna,587
es h,587
oule,587
l de,586
ndan,586
la j,586
ns p,586
trer,585
a le,585
a qu,585
r du,585
etit,584
n pr,583
e jo,583
e ta,583
peti,583
rre ,582
j ét,580
 toi,579
caus,579
l he,578
n ar,578
iste,578
oitu,578
sage,577
meuf,576
 . l,576
le v,576
fina,575
oujo,575
 . j,575
s in,574
 d e,574
 aux,573
z mo,573
 cho,573
eu d,572
nt j,572
e fi,572
re j,571
je r,571
oi d,571
der ,571
ansp,570
touj,570
er .,568
spor,568
il f,568
 fer,568
vois,568
emme,567
la t,567
etou,567
nd j,565
st u,565
ne v,564
s ca,563
oupe,563
s dé,563
cett,562
evan,562
i en,562
 nor,562
é à ,562
ton ,561
u mé,561
s ra,561
o de,561
ail ,560
as m,559
ante,559
s ou,559
 vot,559
 t a,558
inal,556
ui d,555
c ét,555
r su,555
jama,554
ondu,554
imen,554
u on,554
 for,553
s bo,553
é le,553
été ,553
hier,552
te e,552
 j é,552
ets ,552
n di,552
us o,551
rest,550
gros,549
t c ,547
i qu,547
il s,547
mal ,547
 sen,546
s ! ,546
ur t,546
nt à,545
te a,545
ible,545
re t,544
t pl,543
er j,543
t es,543
a gr,542
ubli,541
uver,541
t d ,541
au m,541
 vil,541
épar,541
 à s,541
a vo,540
amai,540
n da,540
r c ,540
e st,539
anne,538
r vo,538
 éco,537
marc,537
u mo,537
 as ,537
 bil,537
es i,536
st a,535
ut d,535
 l i,535
un g,534
 chi,534
u le,534
squ ,534
terr,534
dant,533
 a m,533
in j,530
iver,530
l fa,529
once,526
un s,526
ues ,526
esti,525
 hor,525
ro d,525
 oui,525
a va,525
 poi,524
votr,524
ge d,524
o et,524
te à,523
e m ,523
e li,522
appe,521
envi,521
n . ,521
 à d,520
 j e,520
e sn,519
ptdr,519
ros ,519
reto,519
njou,518
 inf,517
ur e,517
ettr,517
 nav,516
onjo,516
tres,516
ttre,516
mort,515
in p,515
écou,515
 c é,515
a re,513
it q,513
bonj,513
vez ,513
t ch,512
 l é,511
tgv ,511
aque,511
avig,510
s di,510
 à t,509
c un,509
 esp,509
e ou,508
aiss,508
 été,508
n mo,508
 n a,507
rair,507
i j ,507
 pos,506
oi j,506
jet ,504
urné,504
cf e,504
s vi,504
ques,504
r . ,503
 pr ,502
nir ,501
qu o,501
ux p,501
re .,501
 tgv,501
enre,501
 ces,500
 . m,500
ecti,500
euf ,500
ui v,498
à un,498
à ca,498
ui e,498
s bl,497
rs p,497
ne l,497
 col,496
es à,496
r to,495
a ch,495
n d ,494
le q,494
ec d,494
gent,494
s ga,494
s si,494
it a,493
t fa,493
mdrr,493
te s,493
aien,492
r je,491
a di,490
st e,490
 ds ,490
 ca ,490
vos ,490
ouri,490
it c,489
t dé,489
r ce,489
r j ,488
dois,488
u ma,488
peut,488
rand,488
ve d,487
bonn,487
n ch,487
st q,487
 pan,486
navi,486
ures,486
ôleu,486
is r,485
rnée,485
deux,485
nspo,485
genr,485
moin,484
agne,484
à cô,484
mis ,484
n vo,484
i ma,483
qu à,483
ns c,483
me t,483
l en,482
cide,482
ar l,482
il p,482
norm,482
euse,482
je n,482
 rai,481
 dep,481
etro,480
nd t,480
r me,480
nre ,480
d de,479
 lou,479
rout,479
i la,479
iden,478
s bi,477
toi ,477
 fac,475
cout,474
vigo,473
y av,472
 tel,472
s fo,472
jsui,472
 à u,471
gran,471
 vos,471
si j,471
ue m,470
er t,469
it t,469
i à ,469
is u,469
p de,469
 exp,469
d je,468
ur q,468
osse,467
r pr,467
oins,465
cf p,465
depu,465
ai e,465
lien,464
it m,464
 deu,464
epui,464
nse ,464
i a ,463
oulo,463
ro p,463
 pie,462
prév,462
rave,462
nouv,462
u qu,462
 cli,462
t on,461
n se,460
nvie,460
au d,460
f qu,459
l av,459
uite,459
erni,458
r il,458
 . c,458
ieu ,458
nche,458
nais,457
us r,456
ord ,456
uro ,456
 a f,456
ai l,455
donn,455
us n,455
t . ,455
urqu,454
as s,454
t as,453
t in,453
t se,453
r so,452
i pr,452
me c,452
de j,452
u tr,451
ns e,451
le j,450
ce p,450
igo ,449
renn,449
dern,449
s jo,449
anch,449
ut p,448
ache,448
gueu,448
et i,447
s te,447
raje,447
s li,447
ermi,446
traj,446
us f,446
bord,445
peu ,445
ime ,444
 inc,444
ajet,444
hang,444
e bi,444
 enf,443
fin ,443
rera,442
a mo,441
ème ,441
t bi,441
beau,440
 ble,439
rquo,439
 rés,439
rése,439
a fi,438
ison,438
urai,438
se l,438
ourr,438
ourq,437
rs l,437
s do,437
 t e,437
ervi,436
er q,436
st b,436
it e,436
cend,436
le g,436
n ca,436
a so,436
rise,436
bout,435
enir,435
au c,435
n j ,435
 blo,434
i me,434
yer ,434
nuit,433
ls s,433
es o,433
i se,433
. le,433
u pa,433
t l ,432
ouch,432
e pu,432
toir,431
ssio,431
e on,431
ssé ,430
lier,430
. je,430
pend,430
on j,430
oubl,428
i fa,428
dorm,428
lieu,428
 es ,428
ma c,427
raim,427
il v,427
e lo,427
essi,427
oui ,427
menc,426
as t,425
se e,425
ui c,425
vail,424
 cel,424
nces,424
n su,423
ges ,422
t me,422
s ça,422
rtie,422
cf c,422
 bor,422
à mo,421
 à r,421
 ton,420
st m,419
 n e,419
i et,419
le n,418
veux,418
voie,418
 pui,418
ès l,417
bour,417
ouil,416
t mi,416
duct,416
re f,416
nger,416
pe d,416
roch,416
is v,415
.. .,415
pied,414
ne r,414
ec m,414
paye,414
it s,413
 bea,413
te c,413
tell,413
 ses,413
te m,413
a fr,412
il d,411
e n ,411
peux,411
ppel,410
 eu ,410
un r,410
n au,410
dis ,410
on r,409
ffic,409
 déc,409
j av,409
prob,409
 . p,409
one ,408
te q,408
desc,408
 ans,407
e ju,407
s el,407
i vo,406
qué ,406
voul,406
alis,406
t av,405
scen,405
ueul,405
uche,405
ites,405
 h e,404
es n,404
 lon,403
t pe,403
aise,403
car ,402
nt .,402
ptn ,402
ur v,402
ec u,402
j su,402
s as,402
r d ,401
is b,401
f : ,401
 à f,401
ées ,401
assé,400
 aim,400
nonc,399
cons,399
n va,399
nale,399
 nui,398
 gue,398
tu p,398
rée ,397
bleu,397
 sem,397
rant,397
s ne,397
ça v,396
 à a,396
orai,396
l au,395
ompr,395
 à v,395
rd d,394
tiqu,394
us y,394
i c ,394
sous,394
in .,394
seme,394
 ins,394
ants,394
ager,394
assi,394
anno,393
alla,393
repr,393
 a t,392
ez l,392
tit ,392
t so,392
ux d,392
ps d,391
au l,391
en g,391
é da,391
quer,390
 sav,390
cteu,390
assa,390
 val,390
is i,389
e na,388
n sa,388
ne b,388
is o,388
atch,388
mpre,388
truc,387
t no,387
le .,387
rie ,387
de a,386
esce,386
aiso,386
r ch,386
tena,386
loqu,385
sibl,385
n du,385
a pe,384
 dor,384
cket,384
s lo,383
 vit,383
la n,383
 ta ,383
enta,383
niqu,382
lein,382
ez p,382
prim,382
quip,382
sque,382
érie,382
nnai,382
nent,382
ies ,382
o à ,381
perd,381
eil ,380
vite,380
ue p,380
hora,380
robl,380
long,380
père,380
n vi,379
pére,379
 mis,379
enan,379
au b,378
t vo,378
n c ,378
 rép,378
cf d,378
il n,377
on .,377
n il,377
ourd,377
re b,377
s h ,377
ça m,376
 a r,376
aite,376
in a,376
se m,375
lez ,375
s fr,375
ir p,374
pann,374
nnon,374
l me,374
sez ,374
 bla,374
icke,374
 tru,373
rs e,373
c la,373
t ça,373
e fe,373
erre,373
ma v,373
cent,373
bloq,372
d av,372
dépa,372
un d,372
i es,372
in m,372
ce à,371
s ré,371
s êt,370
i un,370
matc,370
omen,369
cf j,369
tu v,369
st s,369
de e,369
rivé,369
loup,368
e el,368
uipe,368
pouv,368
rir ,368
it à,368
font,367
uell,367
ose ,367
is f,367
r fa,366
ue s,366
tick,366
nt u,366
veni,365
cham,365
iers,365
se f,364
ormi,364
n y ,363
rmal,363
 tap,363
a l ,363
erme,363
 jeu,363
sant,362
ncer,362
qu u,362
ages,361
fort,361
se s,361
tch ,361
é un,361
mère,361
 tom,361
du p,361
 mom,359
oin ,359
ssib,359
 tic,359
ferm,359
s md,359
illi,358
s ho,358
e he,358
proc,358
mome,357
 m e,357
cf a,357
le à,356
ossi,356
 : p,356
ame ,356
plei,355
ein ,355
 hab,355
e pi,355
ce a,355
en e,355
 j s,355
chem,354
t a ,354
oint,354
cf s,354
char,354
re r,354
nd m,354
on n,354
eaux,353
habi,353
ce e,353
on f,353
drr ,353
e lu,353
poin,352
s an,352
suit,352
x qu,352
ayer,352
ai v,351
cf :,351
ende,351
 cla,351
 jsu,351
je t,351
cf l,350
c qu,350
rate,350
rts ,350
essa,350
es é,349
ster,349
t te,349
u en,349
in s,348
 à b,348
 réc,348
int ,348
ns a,347
e ro,347
a dé,347
pire,347
en l,347
 l o,347
 mèr,347
ssen,347
t ar,346
d il,345
tomb,345
oblè,344
blèm,344
lème,344
i on,344
vanc,343
vre ,343
 ram,343
j en,342
nduc,341
e in,341
reme,340
ave ,340
ssag,340
rs s,340
pare,340
tie ,340
 . e,340
à ch,339
ui n,339
quai,339
lyon,339
ne j,339
urir,339
ade ,339
cass,338
rail,338
u pr,338
e t ,338
ai m,338
marr,338
qu e,338
ines,337
n ba,337
tape,337
i po,337
 oub,336
e y ,336
 rec,336
 sac,336
avez,336
ere ,336
 bah,336
ro a,335
 mus,335
 sau,335
t ..,335
romp,335
lanc,335
embl,335
: la,335
met ,334
reve,334
grav,334
ert ,334
à qu,334
s ba,334
bah ,334
lait,333
 d i,333
leus,333
à pr,333
sait,333
prem,333
 pot,333
et u,331
ntra,331
nt f,331
remi,331
ram ,331
s pu,330
ntré,330
hant,330
sema,330
inon,330
tôt ,330
site,330
équi,330
ux q,330
illa,329
i il,329
mer ,328
 . i,328
ur f,327
 nan,327
 lai,327
s ta,326
term,326
 von,326
teme,326
ir a,326
 h p,326
 ptn,325
n so,325
orts,325
vont,325
gnes,325
 gal,325
se c,325
vice,324
ve à,324
h et,324
retr,323
oqué,323
ai c,323
orde,323
e an,323
au p,323
seau,323
ça f,323
ile ,323
pose,322
l in,322
 a e,322
i re,322
f de,322
uve ,322
as u,321
 rap,321
me m,321
ar c,321
st à,321
n ai,321
t gr,321
n la,321
 loi,321
 ptd,321
ls o,320
ropo,320
in c,320
 not,320
semb,320
fini,320
uel ,320
pote,320
l ét,319
r ..,319
t sa,319
te j,319
ez d,319
rvic,318
seil,318
arat,318
ez v,318
is .,318
anqu,318
s ap,318
erch,317
nez ,317
cule,317
x de,317
s ét,317
uppr,316
veil,316
as à,316
ec s,315
ai r,315
empl,315
s ve,315
ompt,315
ide ,314
oie ,314
 aff,314
poss,314
s ju,314
llai,313
ui f,313
erro,313
ves ,312
iser,312
l ai,312
ect ,312
fill,311
. ma,311
edi ,311
rle ,311
hui ,311
n : ,311
ma m,311
 équ,311
herc,309
ya u,309
coll,309
t di,309
circ,309
chet,309
ir s,309
 lie,309
cf b,309
uler,309
rs a,309
in à,308
ucte,308
veau,308
lité,308
urd ,308
e al,307
e s ,307
t : ,307
ircu,307
form,307
cf m,307
as q,307
ienn,307
tez ,307
à ma,305
 ban,305
cer ,305
perm,305
n on,305
n bo,304
 sol,304
hamp,304
ir u,304
d j ,304
sati,304
s va,304
auto,303
 : d,303
ipe ,303
 cir,303
nge ,303
 . s,302
resp,302
du s,302
spec,302
 rev,302
orta,302
oula,302
mars,302
 bas,302
face,302
conc,302
rtou,302
ond ,301
us ?,301
roit,301
oi l,301
i co,301
eter,301
r sa,301
 sal,301
 pol,301
 . a,301
sens,300
iche,300
 lyo,300
joue,300
al d,300
rapp,299
musi,299
nd d,299
ppor,299
ole ,299
endu,299
très,299
e mê,299
re v,299
 hui,299
u te,299
 a h,299
abit,298
fond,298
e cl,298
o po,298
st i,298
l et,297
e md,297
sign,297
gue ,297
a da,297
chai,297
o le,297
eine,297
vert,296
et o,296
tter,296
eus ,296
rcul,296
tien,296
uelq,296
elqu,296
te f,295
in l,295
hain,295
roul,295
au t,295
a tr,295
oi e,295
se à,295
oise,294
ai f,294
t h ,294
ionn,294
aucu,294
ucun,294
d tu,293
t ju,293
frap,293
yon ,293
rd h,293
d hu,293
 mie,293
ureu,293
ote ,293
lise,293
ir m,292
a to,292
n gr,292
llez,292
siqu,291
 pir,291
a en,291
er v,291
je f,291
se t,291
e ge,291
nnen,291
rerc,291
 trè,290
erie,290
ssis,290
a ré,289
 bar,289
a ro,289
ever,289
ui t,289
erat,289
 auc,289
de q,288
pell,288
m de,288
rerb,288
mois,288
rati,288
chie,287
nt r,287
eul ,287
mble,287
ne .,287
dess,286
ageu,286
s sn,286
ards,286
ls d,286
ts e,286
mpte,286
 a a,286
ne t,285
a jo,285
reus,285
ui r,285
 cam,285
aujo,285
r se,285
 vid,284
u au,284
it j,284
 . d,284
rds ,284
ket ,284
rame,284
o je,283
z pa,283
se a,283
ombe,283
ue v,283
f et,282
 qd ,282
o qu,282
 à n,282
é en,282
 cor,281
st v,281
r : ,281
e bl,281
ulai,281
n ? ,281
sino,281
n ..,280
e nu,280
pagn,280
ortu,280
a mi,280
ur j,279
si l,279
geur,279
a mè,279
n te,279
it b,279
ut q,279
d et,278
us b,278
oche,278
ppri,278
eme ,278
 vac,278
te .,278
nier,278
evoi,278
péri,278
. j ,278
tage,277
l eu,277
êtes,277
uai ,277
nner,277
haud,277
a bo,277
rtur,276
 pho,276
nati,276
ntin,276
lair,276
ilie,276
he d,276
réve,276
 dou,276
ro j,276
 cri,276
et v,275
pcq ,275
ouss,275
z le,275
gers,275
st r,275
 pcq,274
ing ,274
n bi,274
récu,274
à to,274
au s,274
uvel,274
u po,273
ertu,273
s éc,273
et b,273
 mn ,273
se r,273
h à ,273
 mou,272
ssez,272
alem,271
ça s,271
s st,271
. c ,271
 tar,270
pect,270
t ap,270
on i,270
 mil,270
 bra,270
ie e,270
rti ,270
tête,269
ée e,269
nt i,269
. il,269
sult,269
nt o,269
ir e,269
uent,268
droi,268
rmin,268
lon ,268
erar,268
z vo,268
usse,268
gner,268
 a q,268
 ess,268
o : ,268
ro à,267
fout,267
s tu,267
tite,267
 cen,267
uvai,267
e ap,267
d au,266
mill,266
 ouv,266
se q,266
 têt,266
soit,266
liqu,266
 sit,266
nnée,266
 cer,266
et r,266
ai t,265
 bal,265
vend,265
lleu,265
vict,265
és d,265
